,0,1
1157,"['hey', 'yeah', 'i', 'am', 'looking', 'for', 'a', 'cheap', 'place', 'to', 'eat', 'in', 'cambridge', 'particularly', 'interested', 'in', 'international', 'food', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
1158,"['that', 'sounds', 'great', 'can', 'you', 'book', 'me', 'a', 'table', 'for', '12:00', 'on', 'sunday', 'for', '5', 'people', 'please', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday', 'O', 'restaurant-bookpeople', 'O', 'O', 'O']"
1159,"['can', 'you', 'also', 'please', 'find', 'an', 'expensive', 'restaurant', 'in', 'the', 'centre', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'restaurant-area', 'O']"
1160,"['i', 'am', 'looking', 'for', 'the', 'india house', 'restaurant', 'i', 'will', 'need', 'to', 'book', 'a', 'table', 'for', '1', 'person', 'at', '16:30', 'on', 'tuesday', '.', 'please', 'give', 'me', 'the', 'reference', 'number', '.']","['O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1161,"['i', 'need', 'a', 'restaurant', 'in', 'the', 'east', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O']"
1162,"['not', 'really', 'just', 'book', 'it', 'for', '6', 'people', 'at', '15:00', 'on', 'monday', '.', 'get', 'me', 'a', 'ref', 'number', 'please', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1163,"['on', 'the', 'east', 'side', 'please', ',', 'in', 'the', 'same', 'area', 'as', 'the', 'restaurant']","['O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1164,"['ill', 'take', 'the', '1', 'in', 'the', 'east', ',', 'can', 'you', 'book', 'it', 'for', 'me', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1165,"['i', 'would', 'also', 'like', 'to', 'find', 'a', 'restaurant', 'serving', 'british', 'food', 'in', 'the', 'centre', 'of', 'town', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O']"
1166,"['the', 'price', 'range', 'does', 'not', 'matter', 'to', 'me', 'but', 'can', 'you', 'book', 'at', 'table', 'for', '3', 'people', 'at', '19:15', 'on', 'tuesday', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday', 'O']"
1167,"['how', 'about', '18:15', 'then', '?']","['O', 'O', 'restaurant-booktime', 'O', 'O']"
1168,"['are', 'there', 'any', 'chinese', 'restaurant', '-s', 'in', 'the', 'centre', '?']","['O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'restaurant-area', 'O']"
1169,"['yes', 'i', 'would', 'like', '1', 'to', 'be', 'in', 'the', 'cheap', 'price', 'range', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O']"
1170,"['i', 'would', 'like', 'it', 'to', 'be', 'in', 'the', 'centre', 'if', 'possible', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O']"
1171,"['i', 'am', 'looking', 'for', 'a', 'restaurant', 'in', 'the', 'expensive', 'price', 'range', 'that', 'serves', 'belgian', 'food', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
1172,"['yes', 'is', 'there', 'any', 'expensive', 'european', 'eateries', '?']","['O', 'O', 'O', 'O', 'restaurant-pricerange', 'restaurant-food', 'O', 'O']"
1173,"['yes', 'i', 'am', 'looking', 'for', 'an', 'expensive', 'restaurant', 'to', 'dine', 'at', 'earlier', 'the', 'same', 'day', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1174,"['i', 'am', 'flexible', 'on', 'the', 'cuisine', 'but', 'i', 'would', 'like', 'something', 'in', 'the', 'centre', 'of', 'town', 'that', 'is', 'expensive', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O']"
1175,"['im', 'looking', 'for', 'a', 'place', 'that', 'serves', 'morden', 'european', 'food', 'and', 'with', 'a', 'cheap', 'price', 'range']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O']"
1176,"['could', 'you', 'book', 'me', 'a', 'table', 'there', 'for', '1', 'on', 'friday', 'at', '11:45', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'restaurant-bookday', 'O', 'O', 'O']"
1177,"['well', 'before', '1', '1:45', 'to', 'make', 'sure', 'i', 'do', 'not', 'miss', 'the', 'reservation', 'would', 'be', 'good', '.']","['O', 'O', 'restaurant-bookpeople', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1178,"['thanks', 'i', 'am', 'looking', 'for', 'a', 'restaurant', 'called', 'travellers rest', '.', 'i', 'want', 'to', 'make', 'a', 'reservation', 'there']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1179,"['it', 'should', 'be', 'for', 'wednesday', 'at', '7', ':45', 'and', '7', 'people', 'please']","['O', 'O', 'O', 'O', 'restaurant-bookday', 'O', 'restaurant-bookpeople', 'O', 'O', 'O', 'O', 'O']"
1180,"['the', 'restaurant', 'should', 'be', 'in', 'the', 'same', 'price', 'range', 'as', 'the', 'hotel', 'and', 'i', 'would', 'like', 'a', 'restaurant', 'that', 'serves', 'barbeque', 'food']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O']"
1181,"['tell', 'me', 'about', 'the', 'portuguese', 'restaurant']","['O', 'O', 'O', 'O', 'restaurant-food', 'O']"
1182,"['book', 'it', 'for', 'the', 'same', 'number', 'of', 'people', 'at', '14:30', 'on', 'the', 'same', 'day']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-booktime', 'O', 'O', 'O', 'O']"
1183,"['i', 'am', 'looking', 'for', 'a', 'restaurant', 'that', 'serves', 'traditional', 'european', 'food', ',', 'that', 's', 'not', 'too', 'expensive', 'or', 'too', 'cheap', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1184,"['i', 'would', 'like', 'to', 'find', 'an', 'expensive', 'restaurant', 'in', 'the', 'centre', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'restaurant-area', 'O']"
1185,"['i', 'would', 'like', 'japanese', 'food', '.']","['O', 'O', 'O', 'restaurant-food', 'O', 'O']"
1186,"['yes', 'can', 'i', 'make', 'a', 'reservation', 'for', '4', 'people', 'at', '17:30', 'on', 'sunday', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday', 'O']"
1187,"['maybe', 'try', '1', 'more', 'time', 'any', 'type', 'of', 'food', 'exepensive', 'in', 'the', 'centre', 'of', 'town', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O']"
1188,"['can', 'you', 'help', 'me', 'find', 'an', 'expensive', 'restaurant', 'that', 'serves', 'chinese', 'food', 'to', 'dine', 'at', '?', 'thanks', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1189,"['in', 'the', 'north', ',', 'if', 'possible', '.']","['O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O']"
1190,"['can', 'i', 'get', 'the', 'address', 'and', 'phone', 'number', 'of', 'hakka', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O']"
1191,"['i', 'am', 'looking', 'for', 'an', 'austrian', 'restaurant', '.']","['O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
1192,"['west', 'west', '.']","['O', 'restaurant-area', 'O']"
1193,"['how', 'about', 'italian', 'food', '?']","['O', 'O', 'restaurant-food', 'O', 'O']"
1194,"['west', 'part', 'of', 'tow', 'west', 'part', 'of', 'town']","['O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O']"
1195,"['great', 'i', 'am', 'also', 'looking', 'for', 'a', 'tuscan', 'restaurant', 'in', 'the', 'centre', 'of', 'town', 'too']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O']"
1196,"['ok', 'what', 'about', 'mediterranean', 'food', '?']","['O', 'O', 'O', 'restaurant-food', 'O', 'O']"
1197,"['can', 'you', 'book', 'that', 'for', '2', 'people', 'at', '11:30', 'on', 'friday', '?']","['O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday', 'O']"
1198,"['i', 'want', 'a', 'restaurant', 'that', 'is', 'moderate', '-ly', 'priced', 'and', 'located', 'in', 'the', 'south', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O']"
1199,"['can', 'i', 'have', 'the', 'address', 'phone', 'number', 'and', 'type', 'of', 'food', 'served', 'by', 'restaurant', 'alimentum', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O']"
1200,"['hi', 'i', 'want', 'an', 'expensive', 'restaurant', 'east', 'part', 'of', 'town', 'please', '.']","['O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'O']"
1201,"['is', 'there', 'any', 'other', 'expensive', 'restaurant', 'in', 'east', '?']","['O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'restaurant-area', 'O']"
1202,"['great', 'can', 'i', 'also', 'find', 'a', 'restaurant', 'in', 'the', 'centre', 'of', 'town', 'in', 'the', 'cheap', 'price', 'range', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O']"
1203,"['i', 'do', 'not', 'have', 'a', 'preference', 'for', 'food', 'type', 'i', 'do', 'need', 'reservations', 'for', '8', 'at', '12:00', 'on', 'thursday', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday', 'O']"
1204,"['yes', 'how', 'about', '11:00', 'instead', '?']","['O', 'O', 'O', 'restaurant-booktime', 'O', 'O']"
1205,"['great', 'thanks', 'so', 'much', 'can', 'you', 'also', 'get', 'me', 'a', 'taxi', 'from', 'the', 'alexander', 'bed', 'and', 'breakfast', 'to', 'dojo noodle bar', 'and', 'get', 'me', 'there', 'by', '11:00', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O', 'O', 'O', 'O', 'O', 'restaurant-booktime', 'O']"
1206,"['i', 'am', 'looking', 'to', 'eat', 'moderate', 'priced', 'british', 'food']","['O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'restaurant-food', 'O']"
1207,"['i', 'want', 'it', 'to', 'be', 'in', 'the', 'centre', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O']"
1208,"['great', 'and', 'what', 'is', 'the', 'p', 'one', 'number', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O', 'O']"
1209,"['i', 'am', 'looking', 'for', 'a', 'moderate', '-ly', 'priced', 'japanese', 'restaurant', '.']","['O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'restaurant-food', 'O', 'O']"
1210,"['how', 'about', 'modern european', 'food', '?']","['O', 'O', 'restaurant-food', 'O', 'O']"
1211,"['i', 'also', 'need', 'a', 'restaurant', 'in', 'the', 'center', 'of', 'town', 'that', 'serves', 'chinese', 'food']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O']"
1212,"['yes', 'please', 'book', 'a', 'table', 'for', '4', 'people', 'at', '12:15', 'on', 'tuesday', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday', 'O']"
1213,"['i', 'want', 'to', 'find', 'an', 'international', 'restaurant']","['O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O']"
1214,"['yes', 'i', 'would', 'like', 'a', 'table', 'for', '5', 'at', '16:45', 'on', 'friday', 'please', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'O', 'restaurant-bookday', 'O', 'O']"
1215,"['i', 'would', 'also', 'like', 'more', 'info', 'on', 'the', 'rice boat', ',', 'it', 'is', 'a', 'place', 'to', 'eat', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1216,"['will', 'you', 'book', 'a', 'table', 'for', '2', 'at', '17:00', 'on', 'sunday', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday', 'O']"
1217,"['yes', 'i', 'would', 'like', 'a', 'taxi', 'to', 'arrive', 'at', 'the', 'restaurant', 'by', '17:00', '.', 'i', 'would', 'need', 'the', 'phone', 'number', 'and', 'the', 'type', 'of', 'car', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-booktime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1218,"['find', 'me', 'an', 'expensive', 'restaurant', 'that', 'serves', 'gastropub', 'food']","['O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'restaurant-food', 'O']"
1219,"['the', 'centre', 'of', 'town', '.']","['O', 'restaurant-area', 'O', 'O', 'O']"
1220,"['i', 'need', 'a', 'reservation', 'for', 'any', 'of', 'those', '16:00', 'on', 'tuesday', 'for', '8', 'people', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday', 'O', 'restaurant-bookpeople', 'O', 'O']"
1221,"['i', 'am', 'looking', 'for', 'a', 'chinese', 'restaurant', '.']","['O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
1222,"['are', 'there', 'any', 'in', 'the', 'north', 'side', 'of', 'town', '?']","['O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O']"
1223,"['any', 'price', 'range', 'is', 'fine', 'with', 'me', 'please', 'book', 'for', 'mea', 'table', 'for', '8', 'peopleat', '13:45', 'on', 'friday', '.', 'please', 'get', 'me', 'the', 'reference', 'number']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1224,"['i', 'am', 'also', 'hoping', 'to', 'find', 'a', 'place', 'to', 'eat', 'in', 'the', 'centre', 'that', 'is', 'not', 'too', 'expensive', 'do', 'you', 'have', 'any', 'suggestions', 'for', 'modern european', 'food', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
1225,"['i', 'am', 'looking', 'for', 'a', 'restaurant', 'the', 'restaurant', 'should', 'be', 'in', 'the', 'centre', 'and', 'should', 'be', 'in', 'the', 'cheap', 'price', 'range', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O']"
1226,"['are', 'there', 'any', 'italian', 'ones', '?']","['O', 'O', 'O', 'restaurant-food', 'O', 'O']"
1227,"['no', 'i', 'do', 'not', 'have', 'any', 'preferences', 'the', 'pizza hut', 'sounds', 'good', ',', 'can', 'i', 'get', 'their', 'phone', 'number', 'and', 'postcode', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1228,"['i', 'am', 'looking', 'for', 'a', 'moderate', '-ly', 'priced', 'restaurant', 'in', 'the', 'center', 'of', 'town', '.']","['O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1229,"['i', 'would', 'like', 'to', 'try', 'jamaican', 'food', '.']","['O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
1230,"['okay', 'how', 'about', 'british', 'food', '?']","['O', 'O', 'O', 'restaurant-food', 'O', 'O']"
1231,"['sure', 'can', 'you', 'try', 'to', 'get', 'a', 'table', 'for', '8', 'people', 'at', '17:00', 'on', 'tuesday', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday', 'O']"
1232,"['yes', 'tuesday', ',', 'the', 'same', 'day', 'as', 'the', 'restaurant', 'booking', ',', 'can', 'i', 'please', 'get', 'a', 'departure', 'time', 'as', 'well', '?']","['O', 'restaurant-bookday', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1233,"['i', 'would', 'like', 'a', 'jamaican', 'restaurant', 'please', '.']","['O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O']"
1234,"['alright', 'then', 'how', 'about', 'portuguese', '?']","['O', 'O', 'O', 'O', 'restaurant-food', 'O']"
1235,"['may', 'i', 'have', 'the', 'phone', 'number', 'and', 'address', 'for', 'the', 'south', 'location', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O']"
1236,"['hi', 'i', 'am', 'looking', 'for', 'a', 'european', 'restaurant', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
1237,"['yes', 'please', 'reserve', 'it', 'for', '5', 'people', 'on', 'friday', 'at', '13:45', '.']","['O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-bookday', 'O', 'O', 'O']"
1238,"['great', ""i'll"", 'also', 'need', 'to', 'find', 'a', 'train', 'out', 'of', 'cambridge', 'i', 'need', 'to', 'leave', 'sometime', 'after', '13:', '5', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O']"
1239,"['no', 'just', 'please', 'make', 'sure', 'the', 'food', 's', 'unusual', 'located', 'in', 'the', 'north', 'and', 'expensive', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'restaurant-pricerange', 'O']"
1240,"['that', 's', 'pretty', 'offensive', 'to', 'call', 'asian', 'oriental', 'unusual', '.', 'i', 'am', 'looking', 'for', 'a', 'restaurant', 'that', 'serves', 'food', 'labelled', 'as', 'unusual', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1241,"['ok', 'how', 'about', 'chinese', 'food', 'still', 'expensive', 'and', 'in', 'the', 'north', 'please', '.']","['O', 'O', 'O', 'restaurant-food', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'restaurant-area', 'O', 'O']"
1242,"['7', 'people', 'at', '19:45', 'on', 'friday', '7', 'people', 'at', '19:45', 'on', 'friday', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday', 'O']"
1243,"['i', 'also', 'need', 'to', 'book', 'a', 'taxi', 'between', 'the', 'hotel', 'and', 'restaurant', 'i', 'need', 'to', 'arrive', 'by', '19:45', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-booktime', 'O']"
1244,"['i', 'would', 'like', 'a', 'cheap', 'restaurant', 'in', 'the', 'west', 'part', 'of', 'town']","['O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O']"
1245,"['i', 'am', 'looking', 'for', 'a', 'place', 'to', 'dine', 'in', 'the', 'south', 'it', 'needs', 'to', 'be', 'cheap', 'as', 'well', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O']"
1246,"['please', 'book', 'for', '6', 'people', 'on', 'sunday', 'at', '13:15', '.']","['O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-bookday', 'O', 'restaurant-booktime', 'O']"
1247,"['please', 'book', 'it', 'for', '2', 'people', 'and', 'send', 'the', 'reference', 'number', 'we', 'are', 'also', 'looking', 'for', 'a', 'moderate', '-ly', 'priced', 'place', 'to', 'dine', 'in', 'the', 'town', 'center', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1248,"['the', 'type', 'of', 'food', 'does', 'not', 'matter', 'i', 'need', 'to', 'book', 'a', 'table', 'for', '2', 'at', '21:00', 'on', 'wednesday', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'O', 'restaurant-bookday', 'O']"
1249,"['can', 'you', 'see', 'if', 'there', 's', 'anything', 'at', '2', '0:00', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O']"
1250,"['okay', 'great', 'how', 'about', 'a', 'chinese', 'restaurant', 'in', 'the', 'same', 'price', 'range', '?']","['O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1251,"['yes', 'can', 'you', 'book', 'that', 'for', '4', 'people', 'at', '14:15', 'on', 'saturday', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O']"
1252,"['yes', 'i', 'am', 'looking', 'for', 'a', 'steakhouse', 'restaurant', 'in', 'the', 'expensive', 'price', 'range', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O']"
1253,"['what', 'other', 'options', 'are', 'there', 'at', 'the', 'city', 'centre', 'in', 'the', 'expensive', 'price', 'range', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O']"
1254,"['african', 'sounds', 'great', 'thanks', 'african', 'sounds', 'great', '!', 'thanks', '!']","['O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O']"
1255,"['i', 'want', 'english', 'food', '.']","['O', 'O', 'restaurant-food', 'O', 'O']"
1256,"['how', 'about', 'italian', 'food', 'then', '.', 'please', 'give', 'me', 'phone', 'number', 'and', 'postcode', 'please', '.']","['O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1257,"['i', 'am', 'wanting', 'a', 'recommendation', 'so', 'it', 'can', 'be', 'any', 'type', 'of', 'food', 'but', 'i', 'would', 'like', 'something', 'cheap', 'and', 'in', 'the', 'centre', 'of', 'town', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O']"
1258,"['no', 'problem', 'i', 'would', 'like', 'it', 'booked', 'for', '2', 'people', 'at', '20:00', 'on', 'saturday', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O']"
